=== Shared String - Reader-Writer Problem ===
Mode: writer_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[22:42:31.194] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:31.201] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:42:31.202] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:31.203] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:31.205] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:31.206] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:31.223] [W8] wrote: "Race!"
[22:42:31.227] [W6] wrote: "Race!"
[22:42:31.229] [R1] read: "Race!"
[22:42:31.231] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.234] [W3] wrote: "Race!"
[22:42:31.235] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.236] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.249] [W4] wrote: "Race!"
[22:42:31.251] [R4] read: "Race!"
[22:42:31.254] [R5] read: "Race!"
[22:42:31.257] [R3] read: "Race!"
[22:42:31.263] [R2] read: "Race!"
[22:42:31.269] [R1] read: "Race!"
[22:42:31.273] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:31.274] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:31.276] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:31.282] [W5] wrote: "AB"
[22:42:31.283] [R5] read: "AB"
[22:42:31.288] [R2] read: "AB"
[22:42:31.289] [W2] wrote: "Race!"
[22:42:31.290] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:42:31.300] [W7] wrote: "AB"
[22:42:31.302] [R4] read: "AB"
[22:42:31.302] [R3] read: "AB"
[22:42:31.305] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:31.306] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:31.312] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:31.316] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:31.323] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:42:31.324] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.326] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:31.331] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.333] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:42:31.340] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:31.348] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:31.350] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:31.354] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:31.355] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:31.356] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:42:31.364] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:42:31.367] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.373] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.379] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:42:31.379] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:31.379] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:31.383] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.395] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.399] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.408] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.408] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:42:31.411] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:31.416] [W6] wrote: "AB"
[22:42:31.422] [R5] read: "AB"
[22:42:31.425] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.431] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.434] [W1] wrote: "AB"
[22:42:31.437] [R2] read: "AB"
[22:42:31.440] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.444] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.447] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.451] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.456] [W5] wrote: "Test"
[22:42:31.462] [R1] read: "Test"
[22:42:31.462] [R4] read: "Test"
[22:42:31.463] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.466] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:31.483] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.484] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.486] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.493] [W7] wrote: "Test"
[22:42:31.493] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.495] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.502] [W2] wrote: "AB"
[22:42:31.502] [R5] read: "AB"
[22:42:31.503] [W8] wrote: "AB"
[22:42:31.509] [W4] wrote: "AB"
[22:42:31.512] [R4] read: "AB"
[22:42:31.513] [R2] read: "AB"
[22:42:31.514] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.520] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.523] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.531] [W3] wrote: "AB"
[22:42:31.538] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.544] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.545] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.551] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.554] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.554] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.555] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.572] [W6] wrote: "Test"
[22:42:31.578] [R1] read: "Test"
[22:42:31.579] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.581] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.586] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.592] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.593] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.595] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.597] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:31.599] [W1] wrote: "Test"
[22:42:31.605] [R4] read: "Test"
[22:42:31.605] [R1] read: "Test"
[22:42:31.611] [R3] read: "Test"
[22:42:31.614] [R5] read: "Test"
[22:42:31.623] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.629] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.634] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.636] [W5] wrote: "!"
[22:42:31.639] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.642] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.645] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.646] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.649] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.656] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.660] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.669] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.669] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.669] [W2] wrote: "Test"
[22:42:31.669] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.671] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:31.675] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.677] [W7] wrote: "!"
[22:42:31.691] [R5] read: "!"
[22:42:31.692] [W8] wrote: "Test"
[22:42:31.698] [W4] wrote: "Test"
[22:42:31.701] [R1] read: "Test"
[22:42:31.701] [R2] read: "Test"
[22:42:31.704] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.715] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:42:31.717] [R5] read: "Context switching between threads has performance overhead costs."
[22:42:31.725] [W6] wrote: "!"
[22:42:31.727] [R3] read: "!"
[22:42:31.729] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.729] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.730] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:42:31.738] [R2] read: "Context switching between threads has performance overhead costs."
[22:42:31.745] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.750] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.752] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.757] [W3] wrote: "Test"
[22:42:31.764] [R3] read: "Test"
[22:42:31.768] [R5] read: "Test"
[22:42:31.776] [R4] read: "Test"
[22:42:31.781] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.784] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.788] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:42:31.788] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.798] [W1] wrote: "!"
[22:42:31.799] [R1] read: "!"
[22:42:31.813] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.819] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.820] [W8] wrote: "!"
[22:42:31.821] [R5] read: "!"
[22:42:31.822] [R2] read: "!"
[22:42:31.824] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.824] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.827] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.836] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:31.850] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:42:31.854] [W7] wrote: "A"
[22:42:31.855] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.857] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.858] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.859] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.867] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.871] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.879] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.882] [W5] wrote: "A"
[22:42:31.884] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:31.884] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:42:31.892] [W4] wrote: "!"
[22:42:31.900] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.909] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.912] [W2] wrote: "!"
[22:42:31.914] [R1] read: "!"
[22:42:31.916] [R3] read: "!"
[22:42:31.916] [R4] read: "!"
[22:42:31.922] [R2] read: "!"
[22:42:31.923] [W6] wrote: "A"
[22:42:31.929] [W7] wrote: "Hello World!"
[22:42:31.934] [W8] wrote: "A"
[22:42:31.934] [R5] read: "A"
[22:42:31.937] [W3] wrote: "!"
[22:42:31.937] [R1] read: "!"
[22:42:31.946] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:31.956] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:42:31.959] [R3] read: "Context switching between threads has performance overhead costs."
[22:42:31.960] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:31.966] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:31.967] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:42:31.967] [W6] wrote: "Hello World!"
[22:42:31.969] [W5] wrote: "Hello World!"
[22:42:31.972] [W8] wrote: "Hello World!"
[22:42:31.973] [R4] read: "Hello World!"
[22:42:31.978] [R1] read: "Hello World!"
[22:42:31.985] [R5] read: "Hello World!"
[22:42:31.991] [W1] wrote: "A"
[22:42:31.999] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:42:32.002] [R1] read: "Context switching between threads has performance overhead costs."
[22:42:32.012] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:32.014] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.016] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.019] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.027] [W1] wrote: "Hello World!"
[22:42:32.027] [R5] read: "Hello World!"
[22:42:32.029] [R1] read: "Hello World!"
[22:42:32.053] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:32.054] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:32.056] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:32.056] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:32.058] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:32.064] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:32.064] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:32.066] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:32.068] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:32.069] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:42:32.071] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:32.072] [R5] read: "Operating systems manage hardware and software resources."
[22:42:32.075] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:32.091] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.093] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.099] [W7] wrote: "X"
[22:42:32.102] [R2] read: "X"
[22:42:32.108] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:32.119] [R4] read: "Operating systems manage hardware and software resources."
[22:42:32.119] [R5] read: "Operating systems manage hardware and software resources."
[22:42:32.120] [W4] wrote: "A"
[22:42:32.127] [W5] wrote: "Operating systems manage hardware and software resources."
[22:42:32.129] [R1] read: "Operating systems manage hardware and software resources."
[22:42:32.131] [R3] read: "Operating systems manage hardware and software resources."
[22:42:32.133] [W6] wrote: "Operating systems manage hardware and software resources."
[22:42:32.141] [W1] wrote: "X"
[22:42:32.143] [R4] read: "X"
[22:42:32.144] [R2] read: "X"
[22:42:32.154] [R1] read: "X"
[22:42:32.159] [W3] wrote: "A"
[22:42:32.161] [W2] wrote: "A"
[22:42:32.161] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.164] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.169] [W8] wrote: "X"
[22:42:32.171] [W4] wrote: "Hello World!"
[22:42:32.183] [R4] read: "Hello World!"
[22:42:32.191] [R3] read: "Hello World!"
[22:42:32.195] [R2] read: "Hello World!"
[22:42:32.201] [W2] wrote: "Hello World!"
[22:42:32.203] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.207] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.208] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.213] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.214] [W6] wrote: "X"
[22:42:32.219] [W5] wrote: "X"
[22:42:32.224] [W3] wrote: "Hello World!"
[22:42:32.232] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:32.233] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.234] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.234] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.235] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.244] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.250] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:32.251] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:32.259] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.261] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.261] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:32.265] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.272] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:32.280] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.281] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.284] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:42:32.292] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.300] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.306] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.308] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.309] [W7] wrote: "Race!"
[22:42:32.310] [R5] read: "Race!"
[22:42:32.315] [W2] wrote: "Operating systems manage hardware and software resources."
[22:42:32.316] [W3] wrote: "Operating systems manage hardware and software resources."
[22:42:32.321] [R4] read: "Operating systems manage hardware and software resources."
[22:42:32.327] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:32.330] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:32.331] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:32.334] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:32.339] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:32.342] [W8] wrote: "Race!"
[22:42:32.345] [R1] read: "Race!"
[22:42:32.351] [R2] read: "Race!"
[22:42:32.357] [R4] read: "Race!"
[22:42:32.360] [R3] read: "Race!"
[22:42:32.367] [R5] read: "Race!"
[22:42:32.369] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:32.371] [W4] wrote: "X"
[22:42:32.372] [W6] wrote: "Race!"
[22:42:32.372] [R2] read: "Race!"
[22:42:32.378] [W3] wrote: "X"
[22:42:32.387] [R3] read: "X"
[22:42:32.391] [W1] wrote: "Race!"
[22:42:32.400] [R4] read: "Race!"
[22:42:32.400] [W5] wrote: "Race!"
[22:42:32.401] [R5] read: "Race!"
[22:42:32.404] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:42:32.405] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:32.407] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.414] [W2] wrote: "X"
[22:42:32.416] [R3] read: "X"
[22:42:32.417] [R2] read: "X"
[22:42:32.432] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:32.439] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:32.441] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.441] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.441] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.441] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:32.447] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:32.455] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.457] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.459] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.464] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.464] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.471] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:42:32.471] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:32.474] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:32.478] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:42:32.478] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:42:32.484] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:32.486] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:32.495] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:32.497] [W7] wrote: "AB"
[22:42:32.497] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:42:32.505] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:32.508] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:32.514] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:32.514] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:32.522] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.528] [W4] wrote: "Race!"
[22:42:32.533] [R4] read: "Race!"
[22:42:32.534] [R5] read: "Race!"
[22:42:32.535] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.538] [W2] wrote: "Race!"
[22:42:32.540] [R2] read: "Race!"
[22:42:32.547] [R3] read: "Race!"
[22:42:32.558] [W3] wrote: "Race!"
[22:42:32.559] [R4] read: "Race!"
[22:42:32.563] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:32.564] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.565] [W8] wrote: "AB"
[22:42:32.567] [R1] read: "AB"
[22:42:32.574] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:42:32.576] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:32.588] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.589] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.590] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.591] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.600] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.601] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:32.604] [W6] wrote: "AB"
[22:42:32.620] [R5] read: "AB"
[22:42:32.621] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:32.622] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:42:32.631] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.632] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.635] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:42:32.639] [W5] wrote: "AB"
[22:42:32.643] [R5] read: "AB"
[22:42:32.646] [R1] read: "AB"
[22:42:32.649] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.650] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.655] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.658] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.669] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.670] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:42:32.671] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.676] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.680] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:42:32.684] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:32.685] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.700] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.700] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.704] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.706] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.711] [W8] wrote: "Test"
[22:42:32.712] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.716] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.716] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.732] [W7] wrote: "Test"
[22:42:32.732] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.733] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.736] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.749] [W2] wrote: "AB"
[22:42:32.753] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.755] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.764] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.765] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:32.766] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.769] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.771] [W1] wrote: "AB"
[22:42:32.778] [R1] read: "AB"
[22:42:32.783] [W6] wrote: "Test"
[22:42:32.788] [R2] read: "Test"
[22:42:32.790] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.793] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:32.796] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:32.799] [W4] wrote: "AB"
[22:42:32.812] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.815] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.825] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:32.828] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:32.828] [W3] wrote: "AB"
[22:42:32.835] [W5] wrote: "Test"
[22:42:32.836] [R1] read: "Test"
[22:42:32.838] [R2] read: "Test"
[22:42:32.849] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:32.853] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:32.854] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:32.854] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.863] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.875] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.875] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.876] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.880] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:32.891] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:32.893] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.895] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.895] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.904] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.906] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:32.906] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:32.914] [W2] wrote: "Test"
[22:42:32.917] [R1] read: "Test"
[22:42:32.920] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:42:32.929] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.935] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:32.940] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
